web-scraper-order,web-scraper-start-url,Product_C,Product_C-href,Product_Name,Shop_Name,Sale_Price,Original_Price,Discount,Description,Collection,Product_SKU,Review_Numbers,Customer_Rating_Total,Size_Rating,Material_Rating,Color_Rating,Sponsor_B
"1571753028-733","https://www.wayfair.com/rugs/sb0/round-rugs-c474144.html?curpage=5","Opens in a new tabSaleQuickviewSave+10 SizesAvailable in 10 SizesClowers Hand-Tufted Blue Indoor/Outdoor Area Rugby Highland Dunes$107.99$130.86835Rated 5 out of 5 stars.835 total votes.FREE Shipping","https://www.wayfair.com/rugs/pdp/highland-dunes-clowers-hand-tufted-blue-indooroutdoor-area-rug-hlds3605.html?piid=38393376","Clowers Hand-Tufted Blue Indoor/Outdoor Area Rug","Highland Dunes","$107.99","$130.86","17% Off","Bring a splash of nautical charm to your floors with this lovely area rug. The perfect foundation for your beach-chic aesthetic, this lovely design showcases a sea turtle swimming beside coral and swirling waves. Awash in blue and green tones, it blends effortlessly into your ensemble. This rug is crafted from 70% polypropylene and 30% UV-stabilized acrylic pile, so it is stain-resistant and can be used both indoors and outdoors.","Area Rugs","SKU: HLDS3605","Showing 1-10 of 835 reviews.","4.8","5.0","4.4","4.9","null"
"1571754178-826","https://www.wayfair.com/rugs/sb0/round-rugs-c474144.html?curpage=3","Opens in a new tabSaleQuickviewSave+21 SizesAvailable in 21 SizesWaville Gray Area Rugby Winston Porter$37.99492Rated 4.5 out of 5 stars.492 total votes.","https://www.wayfair.com/rugs/pdp/winston-porter-waville-gray-area-rug-w001765289.html?piid=1904551088&category=474144&placement=307&slot=1&sponsoredid=7627b5d386cad2015a52d9b2cb425368212dd8b7a1ef31a5beb3cd0c707d7baa&_txid=otAgY12vDw6x2ysL4g6uAg%3D%3D&isB2b=0","Waville Gray Area Rug","Winston Porter","$37.99","null","null","Cozy up with their softest area rug yet! Equally soft in color and texture, this area rug is inspired by the quaint and charming villages tucked away in the Alps. Plus it is stain resistant, easy to clean, and won’t shed so your space will keep looking as fresh as that first winter snowfall.","Area Rugs","SKU: W001765289","Showing 1-10 of 446 reviews.","4.4","null","null","null","Sponsored"
"1571753969-807","https://www.wayfair.com/rugs/sb0/round-rugs-c474144.html?curpage=3","Opens in a new tabSaleQuickviewSave+8 SizesAvailable in 8 SizesAnzell Blue/Gray Area Rugby Andover Mills$121.99$151.996233Rated 4.5 out of 5 stars.6233 total votes.FREE 2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/andover-mills-anzell-bluegray-area-rug-ando1486.html?piid=26253636","Anzell Blue/Gray Area Rug","Andover Mills","$121.99","$151.99","20% Off","Update any room with the refined look of the Tremont Sequoia rug collection from Home Dynamix. It features an allover medallion motif that will enhance your existing transitional or contemporary decor. Crafted from polypropylene yarns, it has a soft texture underfoot. This durable rug is stain and fade resistant and will protect floors in high traffic areas. A jute backing adds stability for long-lasting shape and beauty. Recommended using with a Home Dynamix non-skid rug pad - sold separately.","Area Rugs","SKU: ANDO1486","Showing 1-10 of 6229 reviews.","4.5","4.5","4.1","4.6","null"
"1571754861-884","https://www.wayfair.com/rugs/sb0/round-rugs-c474144.html?curpage=0","Opens in a new tabSaleQuickviewSave+31 SizesAvailable in 31 SizesDeanna Cream Area Rugby Ophelia & Co.$67.9918811Rated 4.5 out of 5 stars.18811 total votes.FREE 2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/ophelia-co-deanna-cream-area-rug-w001517775.html?piid=35131129","Deanna Cream Area Rug","Ophelia & Co.","$67.99","$74.30","8% Off","When it comes to softening the step of hardwood floors and adding warmth to an ensemble, no accent does it better than a rug! Showcasing a scrollwork design in neutral beige and cream hues, this design is a perfect pick for rounding out the look of any seating group. Crafted from a blend of polypropylene, cotton, and jute, it features a high-low pile for a sense of texture and dimension. Though it includes a latex backing, we recommend a rug pad for additional traction.","Area Rugs","SKU: W001517775","Showing 1-10 of 18803 reviews.","4.7","4.7","4.7","4.6","null"
"1571754919-889","https://www.wayfair.com/rugs/sb0/round-rugs-c474144.html?curpage=0","Opens in a new tabSaleQuickviewSave+9 SizesAvailable in 9 SizesRanck Distressed Gray Area Rugby Bungalow Rose$65.99$109.52253Rated 4.5 out of 5 stars.253 total votes.FREE 2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/bungalow-rose-ranck-distressed-gray-area-rug-bgls1216.html?piid=42972137","Ranck Distressed Gray Area Rug","Bungalow Rose","$65.99","$109.52","40% Off","Their piece features a marvelous pattern and design that will easily bring your space into the new age of fashion and design. Made of 100% polypropylene in Turkey.","Area Rugs","SKU: BGLS1216","Showing 1-10 of 249 reviews.","4.5","5.0","4.6","2.1","null"
"1571752573-691","https://www.wayfair.com/rugs/sb0/round-rugs-c474144.html?curpage=5","Opens in a new tabSaleQuickviewSave+7 SizesAvailable in 7 SizesBally''s Multicolor Area Rugby World Menagerie$196.99$538.00713Rated 4.5 out of 5 stars.713 total votes.1-Day ShippingGet It Tomorrow","https://www.wayfair.com/rugs/pdp/world-menagerie-ballys-multicolor-area-rug-wdmg4523.html?piid=18865492","Bally''s Multicolor Area Rug","World Menagerie","$196.99","$538.00","63% Off","The distressed appearance of these rugs will give a distinctive look to your home. The classic motif of this exquisite rug is sure to please. Add a touch of class to any room with this collection.","Area Rugs","SKU: WDMG4523","Showing 1-10 of 711 reviews.","4.7","4.6","4.4","5.0","null"
"1571755104-903","https://www.wayfair.com/rugs/sb0/round-rugs-c474144.html?curpage=0","Opens in a new tabAct FastQuickviewSave+11 SizesAvailable in 11 SizesTomas Global Denim/Dark Blue/Gray Indoor/Outdoor Area Rugby MistanaFlash Deal$60.99was $77.24list $199.50FREE 2-Day ShippingEnds in 11:27:52","https://www.wayfair.com/rugs/pdp/mistana-tomas-global-denimdark-bluegray-indooroutdoor-area-rug-w001039571.html?piid=1780508283%2C1787102651","Tomas Global Denim/Dark Blue/Gray Indoor/Outdoor Area Rug","Mistana","null","null","null","Warming up hardwood and tile floors while setting the stage for the rest of your ensemble, area rugs are essential for nearly any room in your abode. This one, a colorfast and stain-resistant material that naturally repels moisture – making cleanup a cinch! It’s ideal for areas with high foot traffic especially in homes with little ones and four-legged friends running around.","Area Rugs","SKU: W001039571","Showing 1-10 of 489 reviews.","4.7","4.6","4.6","4.4","null"
"1571754507-853","https://www.wayfair.com/rugs/sb0/round-rugs-c474144.html?curpage=2","Opens in a new tabSaleQuickviewSave+9 SizesAvailable in 9 SizesWallner Teal Blue Area Rugby Wrought Studio$59.17$169.006464Rated 4.5 out of 5 stars.6464 total votes.FREE 2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/wrought-studio-wallner-teal-blue-area-rug-vrkg5241.html?piid=33326678","Wallner Teal Blue Area Rug","Wrought Studio","$59.17","$169.00","65% Off","Warm-up hardwood and tiles floors while providing a stylish accent piece that sets the stage for the rest of your ensemble with this must-have area rug. Machine woven in Turkey from 100% polypropylene, it’s designed to take on the occasional spill and is easily cleaned with a light vacuuming. Featuring a low 0.31"" pile height, this rug is ideal for areas with high foot traffic, especially where little ones and four-legged friends are running around. A rug pad is recommended but not included.","Area Rugs","SKU: VRKG5241","Showing 1-10 of 6447 reviews.","4.6","4.7","4.3","4.6","null"
"1571755090-902","https://www.wayfair.com/rugs/sb0/round-rugs-c474144.html?curpage=0","Opens in a new tabSaleQuickviewSave+13 SizesAvailable in 13 SizesHelgeson Cream/Tan Area Rugby Wade Logan$79.99$118.006742Rated 4.5 out of 5 stars.6742 total votes.FREE 2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/wade-logan-helgeson-creamtan-area-rug-wdln4340.html?piid=33651835","Helgeson Cream/Tan Area Rug","Wade Logan","$79.99","$118.00","32% Off","Showcasing a swirling abstract motif, this area rug brings a touch of contemporary appeal to any arrangement in your home. Neutral cream and tan tones outfit this design, ensuring it’s versatile enough to complement most color palettes. Power-loomed in Turkey from 100% polypropylene, it has a mixed pile height up to 1.18"" for a textured and shag look. We recommend you roll out a rug pad underneath this piece to help it stay put.","Area Rugs","SKU: WDLN4340","Showing 1-10 of 6739 reviews.","4.6","4.7","4.6","4.7","null"
"1571754427-847","https://www.wayfair.com/rugs/sb0/round-rugs-c474144.html?curpage=2","Opens in a new tabQuickviewSave+14 SizesAvailable in 14 SizesBridgeton Gray/Gray Sleek Area Rugby Greyleigh$140.99$405.65703Rated 5 out of 5 stars.703 total votes.FREE 2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/greyleigh-bridgeton-graygray-sleek-area-rug-gryl5481.html?piid=41101896","Bridgeton Gray/Gray Sleek Area Rug","Greyleigh","$140.99","$405.65","65% Off","Set a modern foundation for your stylish space with this distressed area rug, showcasing an abstract motif in hues of sleek gray and brown.","Area Rugs","SKU: GRYL5481","Showing 1-10 of 700 reviews.","4.8","4.7","4.8","4.9","null"
"1571753044-734","https://www.wayfair.com/rugs/sb0/round-rugs-c474144.html?curpage=5","Opens in a new tabSaleQuickviewSave+9 SizesAvailable in 9 SizesBarksdale Sand Indoor/Outdoor Area Rugby Lark Manor$113.99$399.052065Rated 4.5 out of 5 stars.2065 total votes.1-Day ShippingGet It Tomorrow","https://www.wayfair.com/rugs/pdp/lark-manor-barksdale-sand-indooroutdoor-area-rug-lrkm1235.html?piid=21167970","Barksdale Sand Indoor/Outdoor Area Rug","Lark Manor","$30.99","$49.05","37% Off","Brimming with versatile appeal, this woven polypropylene rug fuses a brown hue with an understated design for a look that blends effortlessly into any aesthetic. Its solid color pairs perfectly into both monochromatic or vibrant color palettes, while its outdoor-friendly design makes it an ideal addition to your patio seating group. Lean into this piece's French country influence by adding it to an entryway comprised of a lightly weathered wood console table topped with charming ceramic bird figurines and a sleek glass vase of blooming hydrangeas for botanical beauty. Adorn nearby walls with oval clocks and geometric mirrors for an eye-catching display, then suspend a crystal-inspired chandelier above the arrangement to illuminate the room in sophisticated style. Equally at home anchoring a poolside seating group of Adirondack chairs and wicker sofas, this essential rug is a perfect finishing touch to your space.","Area Rugs","SKU: LRKM1235","Showing 1-10 of 2062 reviews.","4.7","4.8","4.8","4.4","null"
"1571754013-811","https://www.wayfair.com/rugs/sb0/round-rugs-c474144.html?curpage=3","Opens in a new tabSaleQuickviewSave+14 SizesAvailable in 14 SizesNewburyport Power Loom Polypropylene OrangeBluePink Area Rugby Mistana$40.438359Rated 5 out of 5 stars.8359 total votes.2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/mistana-newburyport-power-loom-polypropylene-orangebluepink-area-rug-w000103692.html?piid=692680849","Newburyport Power Loom Polypropylene OrangeBluePink Area Rug","Mistana","$40.43","$80.00","49% Off","Bring free-spirited flair to your floors with this eye-catching area rug, a perfect pick for boho-chic ensembles! This southwestern-inspired design features an erased-weave look that gives it the appeal of a charming flea market find, while polypropylene fibers make it fade- and stain-resistant. A pile height of 0.5'' offers underfoot comfort while remaining easy to clean with regular vacuuming. No matter where this design ends up, we recommend using a rug pad to keep it in place.","Area Rugs","SKU: W000103692","Showing 1-10 of 8355 reviews.","4.8","null","null","null","null"
"1571754030-813","https://www.wayfair.com/rugs/sb0/round-rugs-c474144.html?curpage=3","Opens in a new tabSaleQuickviewSave+15 SizesAvailable in 15 SizesShugart Ivory/Teal Blue Area Rugby Wrought Studio$107.99$289.005734Rated 4.5 out of 5 stars.5734 total votes.FREE 2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/wrought-studio-shugart-ivoryteal-blue-area-rug-mcbt1106.html?piid=31173784","Shugart Ivory/Teal Blue Area Rug","Wrought Studio","$107.99","$289.00","63% Off","Ready to stand up to high foot traffic in the entryway and take on occasional spills under the kitchen table, polypropylene rugs are ideal anchors for any mess-prone area of your abode. Take this one for example: Made in Turkey, it is power loomed from that must-have material and offers a low pile height for easy upkeep. Plus, it's sure to draw the eye with an abstract motif in hues of ivory and blue.","Area Rugs","SKU: MCBT1106","Showing 1-10 of 5720 reviews.","4.7","3.5","4.7","5.0","null"
"1571753645-778","https://www.wayfair.com/rugs/sb0/round-rugs-c474144.html?curpage=4","Opens in a new tabSaleQuickviewSave+21 SizesAvailable in 21 SizesWaloo Ivory Area Rugby Winston Porter$35.99470Rated 4.5 out of 5 stars.470 total votes.","https://www.wayfair.com/rugs/pdp/winston-porter-waloo-ivory-area-rug-w001765288.html?piid=1187326849&category=474144&placement=308&slot=1&sponsoredid=6ee9a70ca8940853a188c3a4d8cd32d4b6b011fb3bca6d0f801351996ab9144d&_txid=otAgcF2vDHyQ9MWHizZfAg%3D%3D&isB2b=0","Waloo Ivory Area Rug","Winston Porter","$35.99","null","null","Cozy up with their softest area rug yet! Equally soft in color and texture, this area rug is inspired by the quaint and charming villages tucked away in the Alps. Plus it is stain resistant, easy to clean, and won’t shed so your space will keep looking as fresh as that first winter snowfall.","Area Rugs","SKU: W001765288","Showing 1-10 of 444 reviews.","4.4","3.7","5.0","5.0","Sponsored"
"1571753611-775","https://www.wayfair.com/rugs/sb0/round-rugs-c474144.html?curpage=4","Opens in a new tabSaleQuickviewSave+14 SizesAvailable in 14 SizesBernardyn Area Rugby Trent Austin Design$161.99$196.001553Rated 4.5 out of 5 stars.1553 total votes.FREE 2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/trent-austin-design-bernardyn-area-rug-trnt4440.html?piid=25969599","Bernardyn Area Rug","Trent Austin Design","$161.99","$196.00","17% Off","Anchor your living room or hallway scheme with this eye-catching rug, featuring a traditional Oriental-inspired design. Petite yet elegant blooms shimmer in brilliant yellow, rust, pink and soft blues against a smooth gray pile and ornate border creating a fashion-forward look that captures the classic charm of yesteryear.","Area Rugs","SKU: TRNT4440","Showing 1-10 of 1550 reviews.","4.4","4.4","4.9","4.4","null"
