web-scraper-order,web-scraper-start-url,Product_C,Product_C-href,Product_Name,Shop_Name,Sale_Price,Original_Price,Discount,Description,Collection,Product_SKU,Review_Numbers,Customer_Rating_Total,Size_Rating,Material_Rating,Color_Rating,Sponsor_B
"1571687789-161","https://www.wayfair.com/rugs/sb0/hallway-runners-c416168.html?curpage=2","Opens in a new tabQuickviewSave+29 SizesAvailable in 29 SizesKatie Cream/Navy Area Rugby Mistana$40.993647Rated 4.5 out of 5 stars.3647 total votes.2-Day ShippingGet it by Wed, Oct 23","https://www.wayfair.com/rugs/pdp/mistana-katie-creamnavy-area-rug-w001526974.html?piid=1232521461","Katie Cream/Navy Area Rug","Mistana","$40.99","$59.77","31% Off","Turn your teen’s boring bedroom foundation into a fascinating focal point with this stylish area rug! Made in Turkey, its constructed from polypropylene, a synthetic material designed to stand up to muddy shoes in the entryway and the occasional spill under the kitchen table. It features a 0.37” pile height, ideal for promoting a cozy and inviting feel to your space with the added benefit of being easy to clean.","Area Rugs","SKU: W001526974","Showing 1-10 of 3636 reviews.","4.7","4.7","4.8","4.8","null"
"1571687935-177","https://www.wayfair.com/rugs/sb0/hallway-runners-c416168.html?curpage=2","Opens in a new tabQuickviewSave+17 SizesAvailable in 17 SizesStatham Blue/Beige Area Rugby Three Posts$46.991366Rated 4.5 out of 5 stars.1366 total votes.2-Day ShippingGet it by Wed, Oct 23","https://www.wayfair.com/rugs/pdp/three-posts-statham-bluebeige-area-rug-w001096135.html?piid=1760941431","Statham Blue/Beige Area Rug","Three Posts","$46.99","$77.30","39% Off","Looks aside, area rugs help absorb and decrease noise as they soften the step of hardwood and tile flooring. Made in Turkey, this one is constructed from polypropylene, a synthetic material designed to stand up to muddy shoes in the entryway and the occasional spill under the kitchen table. It features a 0.35"" pile height, ideal for promoting a cozy and inviting feel to your space with the added benefit of being easy to clean.","Area Rugs","SKU: W001096135","Showing 1-10 of 1365 reviews.","4.7","4.7","4.9","4.6","null"
"1571687796-162","https://www.wayfair.com/rugs/sb0/hallway-runners-c416168.html?curpage=2","Opens in a new tabSaleQuickviewSave+15 SizesAvailable in 15 SizesAlbion Beige/Brown/Burgundy Red Area Rugby Winston Porter$35.994142Rated 4.5 out of 5 stars.4142 total votes.2-Day ShippingGet it by Wed, Oct 23","https://www.wayfair.com/rugs/pdp/winston-porter-albion-beigebrownburgundy-red-area-rug-w000172196.html?piid=1672105526","Albion Beige/Brown/Burgundy Red Area Rug","Winston Porter","$35.99","$61.60","42% Off","Decorate your living space with the chic, modern designs of the Tribeca Amelia area rug collection by Home Dynamix. Featuring a stylish floral pattern with striking colors and luxe texture, these area rugs are ideal for updating any modern space. With mid-century modern and contemporary design influences, these rugs all feature eye-catching designs that are sure to wow your guests. Designed with an upscale blend of fashion and function, these area rugs will elevate your home’s décor while bringing a warm and welcoming feel to every room with their soft texture under foot. Unique elements in each rug will complement your modern furniture and contemporary pieces of art for a cohesive design to your space you'll love. Made of soft, 100% heat-set polypropylene yarns, these durable and stylish area rugs make for a fashionable and long-lasting addition to your home. Place the Tribeca Amelia area rugs in your bedroom, living room, dining room, guest room, or home office. These easy to maintain area rugs are stain and fade resistant, making them perfect for indoor use and use in high-traffic areas. To clean your rug, simply vacuum, shake, or spot clean as needed.","Area Rugs","SKU: W000172196","Showing 1-10 of 4140 reviews.","4.7","4.8","4.6","4.6","null"
"1571687115-98","https://www.wayfair.com/rugs/sb0/hallway-runners-c416168.html?curpage=3","Opens in a new tabSaleQuickviewSave+11 SizesAvailable in 11 SizesOlvera Gray Area Rugby Lark Manor$64.99$89.00858Rated 4.5 out of 5 stars.858 total votes.FREE Shipping","https://www.wayfair.com/rugs/pdp/lark-manor-olvera-gray-area-rug-lark8791.html?piid=24782355","Olvera Gray Area Rug","Lark Manor","$64.99","$89.00","27% Off","Ready to stand up to high foot traffic in the entryway and take on occasional spills under the kitchen table, polypropylene rugs are ideal anchors for any mess-prone area of your abode. Take this one for example: Made in Turkey, it offers a low pile height for easy upkeep.","Area Rugs","SKU: LARK8791","Showing 1-10 of 855 reviews.","","","","","null"
"1571686739-49","https://www.wayfair.com/rugs/sb0/hallway-runners-c416168.html?curpage=4","Opens in a new tabSaleQuickviewSave+17 SizesAvailable in 17 SizesArtemas Rust Area Rugby World Menagerie$87.99$236.00788Rated 4.5 out of 5 stars.788 total votes.FREE 2-Day ShippingGet it by Wed, Oct 23","https://www.wayfair.com/rugs/pdp/world-menagerie-artemas-rust-area-rug-wldm7029.html?piid=25853316","Artemas Rust Area Rug","World Menagerie","$87.99","$236.00","63% Off","Warming up hardwood and tile floors while setting the stage for the rest of your ensemble, area rugs are essential for nearly any room in your abode. This faded Persian-inspired design is crafted in Turkey from 100% polyester, which is naturally designed to stand up to dirt and debris in the entryway or the occasional spill under the kitchen table. We recommend adding a rug pad to prevent slipping and sliding.","Area Rugs","SKU: WLDM7029","Showing 1-10 of 787 reviews.","4.7","4.6","4.7","4.7","null"
"1571687927-176","https://www.wayfair.com/rugs/sb0/hallway-runners-c416168.html?curpage=2","Opens in a new tabSaleQuickviewSave+18 SizesAvailable in 18 SizesLondon Gray Area Rugby One Allium Way$55.89$84.001207Rated 5 out of 5 stars.1207 total votes.FREE Shipping","https://www.wayfair.com/rugs/pdp/one-allium-way-london-gray-area-rug-oawy5154.html?piid=20281377","London Gray Area Rug","One Allium Way","$55.89","$84.00","33% Off","Walls aren’t the only places to show off your personality with art. Your floors are craving personality too! That’s when area rugs come in. Whether rolled out at the center of your living room, underneath your dining table, or in your master suite, area rugs act as both a foundation and a focal point. This one, for example, features a gray color palette, and design perfect for a traditional aesthetic. Machine-made in Turkey from 100% polypropylene, with a jute backing, and a 0.37'' pile height. To clean we recommend vacuuming regularly, and professional cleaning.","Area Rugs","SKU: OAWY5154","Showing 1-10 of 1207 reviews.","4.8","5.0","4.8","4.7","null"
"1571687260-108","https://www.wayfair.com/rugs/sb0/hallway-runners-c416168.html?curpage=3","Opens in a new tabSaleQuickviewSave+11 SizesAvailable in 11 SizesGolden Girl Ivory Area Rugby CosmoLiving by Cosmopolitan$39.87$129.001857Rated 5 out of 5 stars.1857 total votes.2-Day ShippingGet it by Wed, Oct 23","https://www.wayfair.com/rugs/pdp/golden-girl-ivory-area-rug-cogl2776.html?piid=32973143","Golden Girl Ivory Area Rug","CosmoLiving by Cosmopolitan","$39.87","$129.00","69% Off","Like a blazing sunset with specks of gold…the Golden Girl rug from CosmoLiving sets the scene. This diamond motif printed rug, based in soothing ivory, has a transitional feel but is lent a unique flair thanks to beautifully blended touches of gold weaving. Create a top-notch contemporary or traditional vibe.","Area Rugs","SKU: COGL2776","Showing 1-10 of 1854 reviews.","4.8","4.8","5.0","4.8","null"
"1571687084-95","https://www.wayfair.com/rugs/sb0/hallway-runners-c416168.html?curpage=4","Opens in a new tabSaleQuickviewSave+30 SizesAvailable in 30 SizesAleyna Gray/Ivory Area Rugby Lark Manor$47.99$64.00699Rated 5 out of 5 stars.699 total votes.2-Day ShippingGet it by Wed, Oct 23","https://www.wayfair.com/rugs/pdp/lark-manor-aleyna-grayivory-area-rug-lrkm4742.html?piid=27483277","Aleyna Gray/Ivory Area Rug","Lark Manor","$47.99","$64.00","25% Off","Add a pop of pretty style to any ensemble in your home with this elegant rug. The perfect foundation for cottage-chic spaces, this sophisticated accent is brimming with charming style. The Persian-inspired pattern adds traditional elegance to this rug, while the distressed detailing and blue and white color palette add a touch of updated flair. Roll it out in your dining room to anchor your space in style, then build a monochromatic and country-inspired aesthetic by adding a whitewashed dining table, a set of white linen side chairs, and a whitewashed chandelier. For a splash of color, gather blooming flowers from your background garden and nestle them in a pitcher vase for a stunning centerpiece display.","Area Rugs","SKU: LRKM4742","Showing 1-10 of 698 reviews.","4.8","5.0","4.9","4.9","null"
"1571687973-181","https://www.wayfair.com/rugs/sb0/hallway-runners-c416168.html?curpage=2","Opens in a new tabSaleQuickviewSave+34 SizesAvailable in 34 SizesMcguire Ivory Area Rugby Mercury Row$48.99$120.758226Rated 4.5 out of 5 stars.8226 total votes.2-Day ShippingGet it by Wed, Oct 23","https://www.wayfair.com/rugs/pdp/mercury-row-mcguire-ivory-area-rug-mcrw7352.html?piid=29474048","Mcguire Ivory Area Rug","Mercury Row","$48.99","$120.75","59% Off","Taking cues from modern and minimalist designs, this understated area rug showcases a subtle striated pattern in neutral ivory and gray hues that blend easily with a variety of color palettes. Power-loomed in Turkey from 100% polypropylene with a low 0.4"" pile height. Wherever you decide to display this design, we recommend you roll out a rug pad underneath to help it stay put.","Area Rugs","SKU: MCRW7352","Showing 1-10 of 7217 reviews.","4.5","4.6","4.6","4.0","null"
"1571687687-149","https://www.wayfair.com/rugs/sb0/hallway-runners-c416168.html?curpage=2","Opens in a new tabSaleQuickviewSave+10 SizesAvailable in 10 SizesLederer Off-White Area Rugby Union Rustic$70.99$129.311492Rated 5 out of 5 stars.1492 total votes.FREE Shipping","https://www.wayfair.com/rugs/pdp/union-rustic-lederer-off-white-area-rug-unrs6136.html?piid=30098263","Lederer Off-White Area Rug","Union Rustic","$70.99","$129.31","45% Off","Who says artful allure has to be limited to what's hanging on the walls around you? Bring a bit of beauty to space underfoot in your teen's room with this eye-catching area rug! It is power-loomed in Turkey from stain- and fade-resistant polypropylene, with a shaggy 1.18'' pile height for a look that's both classic and casual. An off-white and gray geometric design add the perfect look to behold abodes. To keep this piece safely in place, we recommend using it with a rug pad.","Area Rugs","SKU: UNRS6136","Showing 1-10 of 1482 reviews.","4.8","4.7","4.7","4.7","null"
"1571687093-96","https://www.wayfair.com/rugs/sb0/hallway-runners-c416168.html?curpage=4","Opens in a new tabSaleQuickviewSave+10 SizesAvailable in 10 SizesPittsfield Hand-Tufted Wool Cream Area Rugby Foundry Select$115.9912Rated 5 out of 5 stars.12 total votes.FREE Shipping","https://www.wayfair.com/rugs/pdp/foundry-select-pittsfield-hand-tufted-wool-cream-area-rug-w001689916.html?piid=746785080&category=416168&placement=308&slot=0&sponsoredid=cee441917a3b6ace83e95f56fe13d046171e7042eaed16b3138f973d4fc610c3&_txid=otAgcF2uCT6Q%2BsWOWPtxAg%3D%3D&isB2b=0","Pittsfield Hand-Tufted Wool Cream Area Rug","Foundry Select","$115.99","$485.45","76% Off","Pittsfield Hand-Tufted Wool Cream Area Rug features striking global-inspired designs that endure at the forefront of contemporary trends. With their hand-tufted construction, this rug offers an affordable alternative to other handmade constructions while preserving the same natural demeanor and charm.","Area Rugs","SKU: W001689916","Showing 1-10 of 12 reviews.","4.8","null","null","null","Sponsored"
"1571687302-114","https://www.wayfair.com/rugs/sb0/hallway-runners-c416168.html?curpage=3","Opens in a new tabSaleQuickviewSave+9 SizesAvailable in 9 SizesSvetlana Brown/Beige/Gray Area Rugby Williston Forge$38.99878Rated 4.5 out of 5 stars.878 total votes.2-Day ShippingGet it by Wed, Oct 23","https://www.wayfair.com/rugs/pdp/williston-forge-svetlana-brownbeigegray-area-rug-wlfr4030.html?piid=23545103","Svetlana Brown/Beige/Gray Area Rug","Williston Forge","$38.99","null","null","Get ready to fall in love with the geometric masterpiece of the Clifton Area Rug. Accent any living room, dining room, or foyer with this modern, well-balanced design that incorporates various neutral hues. Its power-loomed construction creates a sturdy rug that is crafted from 100% polypropylene fibers to make this rug the perfect choice for homes with children or pets.","Area Rugs","SKU: WLFR4030","Showing 1-10 of 877 reviews.","","","","","null"
"1571686449-18","https://www.wayfair.com/rugs/sb0/hallway-runners-c416168.html?curpage=5","Opens in a new tabSaleQuickviewSave+19 SizesAvailable in 19 SizesKater Handmade Shag Gray Area Rugby Willa Arlo Interiors$72.992383Rated 4.5 out of 5 stars.2383 total votes.FREE 2-Day ShippingGet it by Wed, Oct 23","https://www.wayfair.com/rugs/pdp/willa-arlo-interiors-kater-handmade-shag-gray-area-rug-w001007735.html?piid=1897789464","Kater Handmade Shag Gray Area Rug","Willa Arlo Interiors","$72.99","$193.54","62% Off","Blending a chic solid hue with a retro pile, this gray shag and flokati area rug sets a trendy foundation for your stylish space. This rug is hand-tufted from stain and fade-resistant polyester in a thick 1’’ pile over a cotton backing—perfect for laying out in a stylish living room or digging your toes into right out of bed. Available in a curated selection of sizes to best suit your space, this rug works best when paired with a rug pad to prevent shifting and sliding.","Area Rugs","SKU: W001007735","Showing 1-10 of 2374 reviews.","4.6","4.4","4.5","4.6","null"
"1571687243-107","https://www.wayfair.com/rugs/sb0/hallway-runners-c416168.html?curpage=3","Opens in a new tabSaleQuickviewSave+17 SizesAvailable in 17 SizesElana Hand-Tufted Bleached Ivory Area Rugby Beachcrest Home$54.99$144.102688Rated 4.5 out of 5 stars.2688 total votes.FREE 2-Day ShippingGet it by Wed, Oct 23","https://www.wayfair.com/rugs/pdp/beachcrest-home-elana-hand-tufted-bleached-ivory-area-rug-bchh8945.html?piid=44471737","Elana Hand-Tufted Bleached Ivory Area Rug","Beachcrest Home","$54.99","$144.10","62% Off","null","Area Rugs","SKU: BCHH8945","Showing 1-10 of 2687 reviews.","","","","","null"
"1571686472-21","https://www.wayfair.com/rugs/sb0/hallway-runners-c416168.html?curpage=5","Opens in a new tabSaleQuickviewSave+10 SizesAvailable in 10 SizesUtterback Blue/Gray Area Rugby Mercury Row$63.99$88.001729Rated 4.5 out of 5 stars.1729 total votes.FREE Shipping","https://www.wayfair.com/rugs/pdp/mercury-row-utterback-bluegray-area-rug-mcrw6690.html?piid=24749014","Utterback Blue/Gray Area Rug","Mercury Row","$63.99","$88.00","27% Off","When it comes to rounding out your home with decorative touches, area rugs are a great way to stage your ensemble while also softening hardwood or tile floors. Woven in Turkey from polypropylene, this rug is a colorfast option for outfitting your floors with a classic look thanks to its traditionally-inspired floral motif. And with a 0.25'' pile height, it's a low-pile option perfect for easy maintenance in high traffic rooms. We recommend adding a rug pad to help keep this piece in place.","Area Rugs","SKU: MCRW6690","Showing 1-10 of 1228 reviews.","4.7","4.2","4.8","4.6","null"
"1571686920-68","https://www.wayfair.com/rugs/sb0/hallway-runners-c416168.html?curpage=4","Opens in a new tabSaleQuickviewSave+3 SizesAvailable in 3 SizesFreeman Gray Area Rugby Charlton Home$34.99$59.991135Rated 4.5 out of 5 stars.1135 total votes.2-Day ShippingGet it by Wed, Oct 23","https://www.wayfair.com/rugs/pdp/charlton-home-freeman-gray-area-rug-chrl7340.html?piid=24161454","Freeman Gray Area Rug","Charlton Home","$34.99","$59.99","42% Off","Looks aside, area rugs help absorb and decrease noise as they soften the step of hardwood and tile flooring. Made in Turkey, this one is constructed from polypropylene, a synthetic material designed to stand up to muddy shoes in the entryway and the occasional spill under the kitchen table. It features a 0.31"" pile height, ideal for promoting a cozy and inviting feel to your space with the added benefit of being easy to clean.","Area Rugs","SKU: CHRL7340","Showing 1-10 of 1135 reviews.","4.3","3.2","3.9","4.8","null"
